31, 50, 31, 53, 32, 51, 32, 52, 32, 50, 31, 53, 32, 50, 32, 49, 31, 52, 32, 49, 31, 48, 31, 51, 30, 52, 33, 54, 33, 53, 33, 52, 32, 52, 32, 49, 31, 51, 32, 51, 32, 50, 31, 50, 31, 50, 31, 54, 32, 53, 33, 52, 30, 52, 31, 52, 31, 56, 32, 50, 31, 50, 32, 52, 31, 48, 32, 50, 33, 52, 33, 53, 31, 49, 31, 48, 31, 49, 31, 49, 33, 55, 32, 52, 32, 53, 31, 51, 31, 49, 32, 53, 30, 49, 32, 51, 33, 50, 32, 50
31, 50, 31, 53, 32, 51, 32, 52, 32, 51, 32, 53, 32, 50, 32, 49, 32, 52, 33, 49, 31, 51, 32, 51, 30, 52, 33, 54, 33, 54, 33, 52, 33, 52, 32, 50, 31, 52, 32, 51, 32, 50, 31, 50, 31, 50, 32, 54, 32, 53, 33, 52, 30, 52, 32, 53, 31, 56, 32, 50, 31, 50, 33, 52, 31, 48, 32, 50, 33, 52, 33, 53, 31, 49, 31, 48, 31, 49, 32, 49, 33, 55, 32, 52, 32, 54, 31, 51, 31, 52, 32, 53, 30, 49, 32, 51, 34, 50, 32, 50
32, 50, 31, 53, 32, 51, 32, 52, 32, 51, 32, 56, 32, 50, 32, 50, 32, 52, 33, 49, 31, 51, 32, 51, 31, 52, 33, 56, 33, 54, 33, 52, 33, 52, 32, 50, 31, 52, 32, 51, 32, 50, 32, 50, 32, 50, 32, 54, 33, 53, 33, 52, 30, 52, 32, 53, 32, 56, 32, 52, 32, 52, 33, 53, 32, 50, 32, 50, 34, 52, 33, 53, 31, 49, 31, 48, 31, 49, 32, 49, 34, 55, 33, 52, 33, 54, 31, 51, 31, 52, 32, 53, 30, 49, 32, 52, 34, 50, 32, 51
32, 50, 32, 53, 33, 51, 32, 52, 32, 51, 32, 56, 32, 50, 32, 50, 32, 52, 33, 49, 31, 51, 32, 51, 31, 52, 33, 56, 33, 54, 33, 52, 33, 52, 32, 50, 31, 52, 33, 51, 33, 50, 32, 50, 32, 50, 32, 54, 33, 53, 33, 52, 30, 52, 32, 53, 32, 56, 32, 52, 32, 52, 33, 53, 32, 54, 32, 50, 34, 52, 33, 53, 31, 49, 32, 49, 31, 49, 32, 52, 34, 55, 33, 52, 33, 54, 31, 51, 31, 52, 32, 53, 31, 49, 32, 52, 34, 50, 32, 51
32, 50, 32, 53, 33, 51, 32, 52, 32, 51, 32, 56, 32, 50, 32, 50, 32, 52, 33, 49, 32, 51, 32, 51, 31, 56, 33, 56, 33, 54, 33, 54, 33, 52, 33, 50, 31, 54, 33, 51, 33, 50, 32, 50, 32, 50, 32, 54, 33, 53, 33, 52, 31, 52, 32, 53, 32, 56, 32, 52, 32, 52, 33, 53, 32, 54, 32, 50, 34, 53, 33, 53, 32, 49, 32, 49, 31, 49, 32, 52, 34, 55, 33, 52, 33, 54, 31, 51, 31, 52, 32, 53, 31, 49, 32, 52, 34, 51, 33, 51
32, 50, 32, 54, 33, 51, 32, 52, 32, 51, 32, 56, 32, 50, 33, 50, 32, 54, 33, 51, 32, 51, 32, 51, 31, 56, 34, 56, 33, 54, 33, 54, 33, 52, 33, 50, 32, 54, 33, 51, 33, 50, 32, 50, 32, 50, 32, 54, 33, 53, 34, 52, 31, 53, 32, 53, 32, 56, 32, 52, 32, 52, 33, 53, 32, 54, 32, 50, 34, 53, 33, 53, 32, 49, 32, 49, 32, 49, 32, 52, 34, 55, 33, 52, 33, 54, 32, 51, 32, 52, 33, 54, 31, 49, 33, 52, 34, 54, 33, 51
32, 50, 32, 54, 33, 51, 33, 52, 33, 53, 33, 57, 33, 50, 33, 50, 33, 54, 33, 52, 32, 51, 32, 51, 31, 56, 34, 56, 33, 54, 34, 54, 33, 53, 33, 50, 32, 54, 33, 51, 33, 50, 32, 50, 32, 50, 32, 54, 33, 53, 34, 52, 31, 53, 32, 53, 32, 56, 33, 52, 32, 52, 34, 53, 32, 54, 32, 50, 34, 53, 34, 53, 32, 49, 32, 49, 32, 49, 32, 52, 34, 55, 33, 52, 33, 54, 32, 52, 32, 52, 33, 54, 31, 49, 33, 55, 34, 54, 33, 51
32, 50, 32, 54, 33, 51, 33, 52, 33, 55, 33, 57, 33, 50, 33, 50, 33, 54, 33, 52, 32, 51, 33, 51, 32, 56, 34, 56, 34, 54, 34, 54, 33, 53, 33, 50, 32, 54, 33, 51, 33, 50, 33, 50, 32, 50, 33, 54, 33, 53, 34, 52, 31, 53, 33, 53, 32, 56, 33, 52, 32, 52, 34, 53, 32, 54, 33, 50, 34, 53, 34, 53, 32, 49, 32, 49, 32, 49, 33, 52, 34, 55, 33, 52, 34, 54, 32, 52, 32, 53, 33, 54, 31, 49, 33, 55, 34, 54, 33, 51
33, 50, 32, 54, 33, 52, 33, 52, 33, 55, 33, 57, 33, 50, 33, 50, 33, 54, 34, 52, 32, 51, 33, 55, 32, 56, 34, 56, 34, 54, 34, 54, 34, 53, 33, 51, 32, 54, 33, 51, 33, 50, 33, 50, 33, 50, 33, 54, 33, 53, 34, 52, 31, 53, 33, 53, 33, 56, 33, 52, 32, 52, 34, 54, 33, 54, 33, 50, 34, 53, 34, 53, 32, 49, 32, 49, 32, 49, 33, 52, 34, 55, 33, 52, 34, 54, 32, 52, 32, 53, 33, 54, 31, 49, 33, 55, 34, 54, 33, 51
33, 50, 32, 54, 33, 52, 33, 55, 33, 55, 33, 58, 33, 50, 33, 50, 33, 54, 34, 52, 32, 51, 33, 55, 32, 56, 34, 56, 34, 56, 34, 54, 34, 53, 33, 51, 32, 54, 33, 52, 33, 50, 33, 50, 33, 50, 33, 54, 34, 53, 34, 52, 31, 53, 33, 53, 33, 56, 33, 52, 33, 52, 34, 54, 33, 54, 33, 51, 34, 53, 34, 56, 32, 49, 32, 49, 32, 49, 33, 52, 34, 55, 34, 52, 34, 54, 32, 52, 32, 53, 33, 54, 31, 49, 33, 55, 34, 54, 33, 51
33, 50, 33, 54, 33, 52, 33, 55, 33, 55, 33, 58, 33, 52, 33, 50, 33, 54, 34, 52, 32, 51, 33, 56, 32, 56, 34, 56, 34, 56, 34, 54, 34, 53, 33, 51, 32, 54, 33, 52, 34, 51, 33, 52, 33, 50, 33, 54, 34, 53, 34, 52, 32, 53, 33, 53, 33, 56, 33, 52, 33, 52, 34, 54, 33, 54, 33, 51, 35, 54, 34, 56, 33, 49, 32, 49, 32, 49, 33, 52, 35, 55, 34, 52, 34, 54, 32, 52, 32, 53, 33, 54, 31, 49, 33, 55, 35, 54, 33, 51
33, 50, 33, 54, 33, 52, 33, 55, 33, 55, 34, 58, 33, 52, 33, 50, 33, 54, 34, 52, 33, 51, 33, 56, 32, 56, 34, 56, 34, 56, 34, 54, 34, 54, 33, 51, 32, 54, 33, 52, 34, 51, 33, 52, 33, 50, 33, 55, 34, 53, 34, 52, 32, 53, 33, 53, 33, 56, 33, 52, 33, 52, 34, 54, 33, 54, 33, 52, 35, 54, 34, 56, 33, 49, 33, 52, 32, 51, 33, 52, 35, 55, 34, 52, 34, 55, 32, 52, 33, 53, 33, 54, 32, 50, 33, 55, 35, 54, 34, 51
33, 50, 33, 54, 34, 52, 33, 55, 33, 55, 34, 58, 33, 52, 33, 52, 34, 54, 34, 52, 33, 52, 33, 58, 32, 56, 35, 56, 34, 56, 34, 54, 34, 54, 33, 51, 33, 54, 33, 53, 34, 51, 33, 52, 33, 52, 33, 55, 34, 53, 34, 52, 32, 54, 33, 53, 33, 56, 33, 52, 33, 52, 35, 54, 33, 54, 33, 56, 35, 54, 34, 56, 33, 50, 33, 52, 32, 51, 33, 52, 35, 55, 34, 52, 34, 55, 32, 52, 33, 53, 33, 54, 32, 50, 34, 55, 35, 54, 34, 51
33, 54, 33, 54, 34, 52, 33, 55, 34, 55, 34, 58, 33, 52, 34, 52, 34, 54, 34, 52, 33, 52, 33, 58, 32, 56, 35, 56, 34, 56, 35, 54, 34, 54, 33, 51, 33, 54, 34, 53, 34, 51, 33, 53, 33, 52, 33, 55, 34, 53, 34, 52, 32, 54, 33, 53, 33, 56, 33, 52, 33, 54, 35, 54, 33, 54, 33, 56, 35, 54, 34, 56, 33, 50, 33, 52, 33, 54, 33, 52, 35, 55, 34, 52, 34, 55, 33, 52, 33, 53, 34, 54, 32, 50, 34, 55, 35, 54, 34, 51
33, 54, 33, 55, 34, 52, 33, 55, 34, 55, 34, 58, 33, 54, 34, 52, 34, 54, 34, 52, 33, 52, 34, 58, 33, 56, 35, 56, 35, 56, 35, 54, 34, 54, 34, 51, 33, 54, 34, 53, 34, 51, 33, 53, 33, 52, 34, 55, 34, 53, 35, 52, 32, 55, 33, 53, 33, 56, 33, 52, 33, 54, 35, 54, 33, 54, 33, 56, 35, 54, 34, 56, 33, 50, 33, 52, 33, 54, 34, 52, 35, 55, 34, 52, 34, 55, 33, 52, 33, 53, 34, 54, 32, 50, 34, 55, 35, 54, 34, 53
33, 54, 33, 55, 34, 52, 34, 55, 34, 55, 34, 58, 34, 54, 34, 52, 34, 54, 34, 52, 33, 52, 34, 58, 33, 56, 35, 56, 35, 56, 35, 54, 34, 54, 34, 51, 33, 54, 34, 53, 34, 51, 33, 53, 33, 52, 34, 55, 34, 53, 35, 52, 32, 55, 33, 53, 34, 56, 33, 52, 33, 54, 35, 54, 33, 54, 33, 56, 35, 54, 35, 56, 33, 50, 33, 52, 33, 54, 34, 54, 35, 55, 34, 52, 35, 55, 33, 52, 33, 53, 34, 55, 32, 50, 34, 57, 35, 54, 34, 55
33, 54, 33, 55, 34, 52, 34, 55, 34, 55, 34, 58, 34, 54, 34, 52, 34, 54, 34, 52, 33, 52, 34, 58, 33, 56, 35, 56, 35, 56, 35, 54, 34, 54, 34, 51, 33, 56, 34, 53, 34, 51, 34, 54, 34, 52, 34, 55, 34, 53, 35, 52, 32, 55, 33, 53, 34, 56, 34, 52, 33, 54, 35, 54, 34, 54, 34, 56, 35, 54, 35, 56, 33, 50, 33, 52, 33, 54, 34, 54, 35, 55, 34, 52, 35, 56, 33, 52, 33, 55, 34, 55, 32, 50, 34, 57, 35, 54, 34, 55
34, 54, 34, 55, 34, 52, 34, 55, 34, 55, 34, 58, 34, 54, 34, 52, 34, 54, 35, 52, 33, 52, 34, 58, 33, 56, 35, 56, 35, 56, 35, 54, 34, 54, 34, 54, 33, 56, 34, 53, 34, 51, 34, 54, 34, 52, 34, 55, 34, 53, 35, 52, 33, 56, 34, 53, 34, 56, 34, 52, 34, 54, 35, 54, 34, 54, 34, 56, 35, 54, 35, 56, 33, 50, 33, 52, 33, 54, 34, 54, 35, 55, 34, 56, 35, 59, 33, 52, 33, 55, 34, 55, 32, 50, 34, 57, 35, 54, 34, 55
34, 57, 34, 55, 34, 52, 34, 55, 34, 55, 35, 58, 34, 54, 34, 52, 34, 54, 35, 52, 33, 52, 34, 58, 33, 56, 35, 56, 35, 56, 35, 55, 34, 54, 34, 54, 33, 56, 34, 53, 34, 51, 34, 54, 34, 52, 34, 55, 35, 53, 35, 52, 33, 56, 34, 53, 34, 56, 34, 52, 34, 54, 35, 54, 34, 54, 34, 56, 35, 54, 35, 56, 33, 50, 33, 52, 33, 54, 34, 54, 35, 55, 34, 56, 35, 59, 33, 52, 34, 55, 34, 55, 32, 50, 34, 57, 35, 54, 34, 55
34, 57, 34, 55, 34, 52, 34, 55, 34, 55, 35, 58, 34, 54, 34, 52, 34, 55, 35, 52, 33, 52, 34, 58, 33, 56, 35, 56, 35, 56, 35, 56, 35, 54, 34, 54, 33, 56, 34, 53, 34, 51, 34, 54, 34, 54, 34, 55, 35, 53, 35, 52, 33, 56, 34, 53, 34, 56, 34, 54, 34, 54, 35, 56, 34, 54, 34, 56, 35, 55, 35, 58, 34, 50, 33, 52, 33, 54, 34, 54, 35, 55, 35, 58, 35, 59, 33, 54, 34, 55, 34, 55, 32, 51, 34, 57, 35, 54, 34, 55
34, 57, 34, 55, 34, 52, 34, 55, 34, 55, 35, 58, 34, 54, 34, 52, 35, 55, 35, 52, 33, 52, 34, 58, 33, 56, 36, 56, 35, 56, 35, 56, 35, 54, 34, 54, 34, 56, 34, 53, 35, 51, 34, 54, 34, 54, 34, 55, 35, 53, 35, 52, 33, 56, 34, 53, 34, 56, 34, 54, 34, 54, 35, 56, 34, 55, 34, 56, 35, 55, 35, 58, 34, 51, 33, 52, 33, 54, 34, 54, 35, 55, 35, 58, 35, 59, 34, 54, 34, 55, 34, 55, 32, 51, 34, 57, 36, 54, 34, 55
